CP,Localidad,Provincia,,,,
4417,Puil,Salta,,,,
4417,Rumihuasi,Salta,,,,
4417,San Jose De Colte,Salta,,,,
4418,Payogasta,Salta,,,,
4419,Amaicha,Salta,,,,
4419,Angostura,Salta,,,,
4419,Banda Grande,Salta,,,,
4419,Brealito,Salta,,,,
4419,Burro Yaco,Salta,,,,
4419,C D A De La Falda,Salta,,,,
4419,C De La Z Vieja,Salta,,,,
4419,Cerro Bravo,Salta,,,,
4419,Chicoana,Salta,,,,
4419,Colmenar,Salta,,,,
4419,Colome,Salta,,,,
4419,Colte,Salta,,,,
4419,Corrida De Cori,Salta,,,,
4419,Cuchiyaco,Salta,,,,
4419,Diamante,Salta,,,,
4419,El Brealito,Salta,,,,
4419,El Carmen,Salta,,,,
4419,El Churcal,Salta,,,,
4419,Esquina,Salta,,,,
4419,Gualfin,Salta,,,,
4419,H Muerto Salar,Salta,,,,
4419,Humanas,Salta,,,,
4419,La Paya,Salta,,,,
4419,La Puerta,Salta,,,,
4419,Luracatao,Salta,,,,
4419,Monte Grande,Salta,,,,
4419,Rumihuasi,Salta,,,,
4419,S De Hombre Muerto,Salta,,,,
4419,S Jose De Escalchi,Salta,,,,
4419,San Jose De Colte,Salta,,,,
4419,San Martin,Salta,,,,
4419,Seclanta Adentro,Salta,,,,
4419,Seclantas,Salta,,,,
4419,Tacuil,Salta,,,,
4419,Tomuco,Salta,,,,
4419,Volcan Azufre,Salta,,,,
4420,Molinos,Salta,,,,
4421,Ablome,Salta,,,,
4421,Almona,Salta,,,,
4421,Ampascachi,Salta,,,,
4421,Bella Vista,Salta,,,,
4421,Cabra Corral Dique,Salta,,,,
4421,Cacho Molino,Salta,,,,
4421,Calvimonte,Salta,,,,
4421,Colonia El Fuerte,Salta,,,,
4421,Coronel Moldes,Salta,,,,
4421,Dr Facundo Zuviria,Salta,,,,
4421,El Carancho,Salta,,,,
4421,El Carmen,Salta,,,,
4421,El Carril,Salta,,,,
4421,El Leoncito,Salta,,,,
4421,El Mollar,Salta,,,,
4421,El Potrero De Diaz,Salta,,,,
4421,El Simbolar,Salta,,,,
4421,Escoipe,Salta,,,,
4421,Estacion Zuviria,Salta,,,,
4421,Gualiana,Salta,,,,
4421,Kilometro 1176 300,Salta,,,,
4421,La Argentina,Salta,,,,
4421,La Armonia,Salta,,,,
4421,La Bodega,Salta,,,,
4421,La Bodeguita,Salta,,,,
4421,La Costa,Salta,,,,
4421,La Merced,Salta,,,,
4421,La Toma,Salta,,,,
4421,Las Garzas,Salta,,,,
4421,Las Mercedes,Salta,,,,
4421,Las Pircas,Salta,,,,
4421,Las Tienditas,Salta,,,,
4421,Osma,Salta,,,,
4421,Paso Del Rio,Salta,,,,
4421,Piedra Del Molino,Salta,,,,
4421,Piedras Moradas,Salta,,,,
4421,Puente De Diaz,Salta,,,,
4421,Quisca Loro,Salta,,,,
4421,Retiro,Salta,,,,
4421,S Antonio Chicoana,Salta,,,,
4421,Saladillo De Osma,Salta,,,,
4421,San Agustin,Salta,,,,
4421,San Geronimo,Salta,,,,
4421,San Jose,Salta,,,,
4421,San Martin,Salta,,,,
4421,San Nicolas,Salta,,,,
4421,San Vicente,Salta,,,,
4421,Santa Maria,Salta,,,,
4421,Sauce Alegre,Salta,,,,
4421,Sevillar,Salta,,,,
4421,Sumalao,Salta,,,,
4421,Tres Acequias,Salta,,,,
4423,Bella Vista,Salta,,,,
4423,Campo Alegre,Salta,,,,
4423,Chicoana,Salta,,,,
4423,Chivilme,Salta,,,,
4423,Dr Facundo Zuviria,Salta,,,,
4423,El Moyar,Salta,,,,
4423,El Quemado,Salta,,,,
4423,El Simbolar,Salta,,,,
4423,El Tipal,Salta,,,,
4423,La Calavera,Salta,,,,
4423,La Esperanza,Salta,,,,
4423,La Guardia,Salta,,,,
4423,La Margarita,Salta,,,,
4423,La Maroma,Salta,,,,
4423,Las Moras,Salta,,,,
4423,Los Los,Salta,,,,
4423,Molino,Salta,,,,
4423,Palmira,Salta,,,,
4423,Pedregal,Salta,,,,
4423,Potrero De Diaz,Salta,,,,
4423,Pulares,Salta,,,,
4423,S F. De Escoipe,Salta,,,,
4423,San Joaquin,Salta,,,,
4423,Santa Ana,Salta,,,,
4423,Santa Gertrudis,Salta,,,,
4423,Santa Rosa,Salta,,,,
4423,Tilian,Salta,,,,
4423,Villa Fanny,Salta,,,,
4424,La Vi¤a,Salta,,,,
4425,20 De Febrero,Salta,,,,
4425,Acosta,Salta,,,,
4425,Alemania,Salta,,,,
4425,Amblayo,Salta,,,,
4425,Bodeguita,Salta,,,,
4425,Carahuasi,Salta,,,,
4425,Cerro Alemania,Salta,,,,
4425,Cevilar,Salta,,,,
4425,Coropampa,Salta,,,,
4425,Durazno,Salta,,,,
4425,El Acheral,Salta,,,,
4425,El Creston,Salta,,,,
4425,El Fraile,Salta,,,,
4425,El Obelisco,Salta,,,,
4425,El Sapo,Salta,,,,
4425,Finca El Carmen,Salta,,,,
4425,Guachipas,Salta,,,,
4425,La Costa,Salta,,,,
4425,La Florida,Salta,,,,
4425,La Pampa,Salta,,,,
4425,La Poblacion,Salta,,,,
4425,La Represa,Salta,,,,
4425,Las Curtiembres,Salta,,,,
4425,Las J De Alemania,Salta,,,,
4425,Las Lechuzas,Salta,,,,
4425,Los Castillos,Salta,,,,
4425,Los Churquis,Salta,,,,
4425,Los Sauces,Salta,,,,
4425,Mina Don Otto,Salta,,,,
4425,Morales,Salta,,,,
4425,Pampa Grande,Salta,,,,
4425,Potrerillos,Salta,,,,
4425,Redondo,Salta,,,,
4425,Rio Alemania,Salta,,,,
4425,San Roque,Salta,,,,
4425,Santa Elena,Salta,,,,
4425,Sauce,Salta,,,,
4425,Sauce Redondo,Salta,,,,
4425,Talapampa,Salta,,,,
4425,Tipa Sola,Salta,,,,
4425,Tres Cruces,Salta,,,,
4426,Angastaco,Salta,,,,
4427,Lorohuasi,Salta,,,,
4427,Animana,Salta,,,,
4427,Barrial,Salta,,,,
4427,Buena Vista,Salta,,,,
4427,Cafayate,Salta,,,,
4427,Corralito,Salta,,,,
4427,El Recreo,Salta,,,,
4427,Finca La Rosa,Salta,,,,
4427,Isonza,Salta,,,,
4427,Jacimana,Salta,,,,
4427,La Arcadia,Salta,,,,
4427,La Armonia,Salta,,,,
4427,La Banda,Salta,,,,
4427,La Merced,Salta,,,,
4427,La Punilla,Salta,,,,
4427,La Viqa,Salta,,,,
4427,Las Conchas,Salta,,,,
4427,Las Viqas,Salta,,,,
4427,Los Alamos,Salta,,,,
4427,Los Sauces,Salta,,,,
4427,Monte Viejo,Salta,,,,
4427,Palo Pintado,Salta,,,,
4427,Payogastilla,Salta,,,,
4427,Pucara,Salta,,,,
4427,Rumiuarco,Salta,,,,
4427,San Antonio,Salta,,,,
4427,San Felipe,Salta,,,,
4427,San Isidro-Salta,Salta,,,,
4427,San Lucas,Salta,,,,
4427,San Rafael,Salta,,,,
4427,Santa Barbara,Salta,,,,
4427,Santa Rosa,Salta,,,,
4427,Simbolar,Salta,,,,
4427,Yacochuya,Salta,,,,
4427,Yanchuya,Salta,,,,
4428,San Carlos,Salta,,,,
4429,Animana,Salta,,,,
4430,Algarrobal,Salta,,,,
4430,Puerto De Diaz,Salta,,,,
4430,Aguas Calientes,Salta,,,,
4430,Arjuntas,Salta,,,,
4430,Chacra Exp.,Salta,,,,
4430,El Bordo,Salta,,,,
4430,El Ceibal,Salta,,,,
4430,El Colgado,Salta,,,,
4430,El Espinillo,Salta,,,,
4430,El Moranillo,Salta,,,,
4430,El Sunchal,Salta,,,,
4430,El Zapallar,Salta,,,,
4430,Entre Rios,Salta,,,,
4430,Fuerte Quemado,Salta,,,,
4430,General Guemes,Salta,,,,
4430,Kilometro 1094,Salta,,,,
4430,La Asuncion,Salta,,,,
4430,La Defensa,Salta,,,,
4430,La Maravilla,Salta,,,,
4430,Madre Vieja,Salta,,,,
4430,Ojo De Agua,Salta,,,,
4430,Paramamaya,Salta,,,,
4430,Pozo El Algarrobo,Salta,,,,
4430,Puesto Viejo,Salta,,,,
4430,Quisto,Salta,,,,
4430,S Pedro De Aranda,Salta,,,,
4430,Saladillo,Salta,,,,
4430,San Isidro,Salta,,,,
4430,Santa Ana,Salta,,,,
4430,Santa Cruz,Salta,,,,
4430,Santa Rita,Salta,,,,
4430,Sargento Cristobal,Salta,,,,
4430,Sausalito,Salta,,,,
4430,Simbol Yaco,Salta,,,,
4430,Torzalito,Salta,,,,
4430,Tres Yuchanes,Salta,,,,
4430,V Mayor Zabaleta,Salta,,,,
4430,Vaqueria,Salta,,,,
4430,Vertientes S Rita,Salta,,,,
4430,Yasquiasme,Salta,,,,
4430,Zapallito,Salta,,,,
4431,Agua Caliente,Salta,,,,
4431,Aguas Calientes,Jujuy,,,,
4432,Altos H. Guemes,Salta,,,,
4432,Betania,Salta,,,,
4432,Borde De S Miguel,Salta,,,,
4432,C S Rosa De Lima,Salta,,,,
4432,Campo Santo,Salta,,,,
4432,Cantera Del Sauce,Salta,,,,
4432,Cobos,Salta,,,,
4432,D Embalse C Alegre,Salta,,,,
4432,El Bordo,Salta,,,,
4432,El Prado,Salta,,,,
4432,El Sauce,Salta,,,,
4432,Gallinato,Salta,,,,
4432,Ingenio San Isidro,Salta,,,,
4432,Kilometro 1102,Salta,,,,
4432,La Ofelia,Salta,,,,
4432,La Oliva,Salta,,,,
4432,La Ramada,Jujuy,,,,
4432,La Viqa,Salta,,,,
4432,Mojotoro,Salta,,,,
4432,Rio Lavallen,Salta,,,,
4432,Rodeo Grande,Salta,,,,
4432,San Martin,Salta,,,,
4432,Santa Lucia,Salta,,,,
4432,Santa Rosa,Salta,,,,
4433,La Silleta,Salta,,,,
4434,El Naranjo,Salta,,,,
4434,Acharas,Salta,,,,
4434,Anta,Salta,,,,
4434,Cabeza De Buey,Salta,,,,
4434,Carreras,Salta,,,,
4434,Chilcas,Salta,,,,
4434,Coba,Salta,,,,
4434,Cruz Quemada,Salta,,,,
4434,Ebro,Salta,,,,
4434,El Algarrobo,Salta,,,,
4434,El Estanque,Salta,,,,
4434,El Libano,Salta,,,,
4434,El Oso,Salta,,,,
4434,El Rey,Salta,,,,
4434,El Salto,Salta,,,,
4434,El Zanjon,Salta,,,,
4434,Estancia Vieja,Salta,,,,
4434,Finca La China,Salta,,,,
4434,Gonzalez,Salta,,,,
4434,Juramento,Salta,,,,
4434,La Cuestita Anta,Salta,,,,
4434,La Cuestita Metan,Salta,,,,
4434,La Posta,Salta,,,,
4434,La Puntilla,Salta,,,,
4434,La Trampa,Salta,,,,
4434,Las Acheras,Salta,,,,
4434,Las Caqas,Salta,,,,
4434,Las Cuestitas,Salta,,,,
4434,Las Flacas,Salta,,,,
4434,Las Hecheras,Salta,,,,
4434,Las Mesitas,Salta,,,,
4434,Las Viboras,Salta,,,,
4434,Lechiguana,Salta,,,,
4434,Los Corrales,Salta,,,,
4434,Los Nogales,Salta,,,,
4434,Lumbreras,Salta,,,,
4434,Miraflores,Salta,,,,
4434,Palomitas,Salta,,,,
4434,Paso De La Cruz,Salta,,,,
4434,Piquete De Anta,Salta,,,,
4434,Quesera,Salta,,,,
4434,Rio De Las Piedras,Salta,,,,
4434,Saladillo,Salta,,,,
4434,San Sebastian,Salta,,,,
4434,Sauce Bajada,Salta,,,,
4434,Virgilio Tedin,Salta,,,,
4440,Balderrama,Salta,,,,
4440,Campo Alegre,Salta,,,,
4440,Campo Azul,Salta,,,,
4440,Conchas,Salta,,,,
4440,Durazno,Salta,,,,
4440,E Embarc. Fcgb,Salta,,,,
4440,El Guanaco,Salta,,,,
4440,El Sauzal,Salta,,,,
4440,El Vallecito,Salta,,,,
4440,Hosteria Juramento,Salta,,,,
4440,La Aguadita,Salta,,,,
4440,La Costosa,Salta,,,,
4440,Las Juntas,Salta,,,,
4440,Los Baqados,Salta,,,,
4440,Metan,Salta,,,,
4440,Nogalito,Salta,,,,
4440,Paso De Baderrana,Salta,,,,
4440,Paso Del Durazno,Salta,,,,
4440,Pasteadero,Salta,,,,
4440,Peru,Salta,,,,
4440,Punta Del Agua,Salta,,,,
4440,San Javier,Salta,,,,
4440,Santa Elena,Salta,,,,
4440,Schneidewind,Salta,,,,
4440,Sucha Pera,Salta,,,,
4440,Tala Muyo,Salta,,,,
4440,Vera Cruz,Salta,,,,
4440,Yatasto,Salta,,,,
4441,Metan Viejo,Salta,,,,
4444,Arrocero Italiano,Salta,,,,
4444,B G Desvio Fcgb,Salta,,,,
4444,El Galpon,Salta,,,,
4444,El Parque,Salta,,,,
4444,Est Foguista J F,Salta,,,,
4444,F. J F Juarez,Salta,,,,
4444,Finca Armonia,Salta,,,,
4444,Finca Rocca,Salta,,,,
4444,La Armonia,Salta,,,,
4444,La Poblacion,Salta,,,,
4444,Las Delicias,Salta,,,,
4444,Miraflores M,Salta,,,,
4444,Ovejeria,Salta,,,,
4444,Pob. De Ortega,Salta,,,,
4446,Algarrobal Viejo,Salta,,,,
4446,Alto Del Mistol,Salta,,,,
4446,Bajo Grande,Salta,,,,
4446,Ceibalito,Salta,,,,
4446,Chaqar Muyo,Salta,,,,
4446,Chorroarin,Salta,,,,
4446,Coronel Olleros,Salta,,,,
4446,Corral Quemado,Salta,,,,
4446,Divisadero,Salta,,,,
4446,El Bordo Campo S,Salta,,,,
4446,El Carrizal,Salta,,,,
4446,El Jaravi,Salta,,,,
4446,El Pacara,Salta,,,,
4446,El Tunal,Salta,,,,
4446,La Carretera,Salta,,,,
4446,La Manga,Salta,,,,
4446,Lag. N Poblacion,Salta,,,,
4446,Lagunita,Salta,,,,
4446,Los Rosales,Salta,,,,
4446,Molle Pozo,Salta,,,,
4446,P De Las Carretas,Salta,,,,
4446,Paso La Cruz,Salta,,,,
4446,Poblacion,Salta,,,,
4446,Potrerillo,Salta,,,,
4446,Potrero,Salta,,,,
4446,Pringles,Salta,,,,
4446,Puli,Salta,,,,
4446,Rosales,Salta,,,,
4446,S Jose De Orqueras,Salta,,,,
4446,San Juan,Salta,,,,
4446,Sauzal,Salta,,,,
4446,Tala Muyo,Salta,,,,
4446,Talas,Salta,,,,
4446,Tunalito,Salta,,,,
4448,Coronel Vidt,Salta,,,,
4448,El Algarrobal,Salta,,,,
4448,El Arenal,Salta,,,,
4448,Finca Mision Zenta,Salta,,,,
4448,Joaquin V Gonzalez,Salta,,,,
4448,Kilometro 1088,Salta,,,,
4448,La Esperanza,Salta,,,,
4448,La Lomita,Salta,,,,
4448,Laguna Blanca,Salta,,,,
4448,Las Blancas,Salta,,,,
4448,Las Flechas,Salta,,,,
4448,Las Palmas,Salta,,,,
4448,Limoncito,Salta,,,,
4448,Los Mollinedos,Salta,,,,
4448,Minas Ypf,Salta,,,,
4448,Miraflores,Salta,,,,
4448,Piquete De Anta,Salta,,,,
4448,Poblacion,Salta,,,,
4448,Poso De Algarrobo,Salta,,,,
4448,Pozo Cantado,Salta,,,,
4448,Pozo Del Greal,Salta,,,,
4448,Puerta Blanca,Salta,,,,
4448,Quebrachal,Salta,,,,
4448,Saladillo  Juarez,Salta,,,,
4448,San Fernando,Salta,,,,
4448,San Ignacio,Salta,,,,
4448,San Jorge,Salta,,,,
4448,Santa Ana,Salta,,,,
4448,Santo Domingo,Salta,,,,
4448,Sapo Quemado,Salta,,,,
4448,Sauce Solo,Salta,,,,
4448,Simbolito,Salta,,,,
4448,Vieja Pozo,Salta,,,,
4448,Viqal Pozo,Salta,,,,
4448,Weisburg,Salta,,,,
4449,Agua Sucia,Salta,,,,
4449,Alto Alegre,Salta,,,,
4449,Apolinario Saravia,Salta,,,,
4449,Arita,Salta,,,,
4449,Barrealito,Salta,,,,
4449,Campo Alegre,Salta,,,,
4449,Colonia Hurlingham,Salta,,,,
4449,El Bordo,Salta,,,,
4449,El Carmen,Salta,,,,
4449,El Manantial,Salta,,,,
4449,El Pericote,Salta,,,,
4449,El Yeso,Salta,,,,
4449,Espinillo,Salta,,,,
4449,Esquina,Salta,,,,
4449,General Pizarro,Salta,,,,
4449,Kilometro 1104,Salta,,,,
4449,Laguna Verde,Salta,,,,
4449,Las Bateas,Salta,,,,
4449,Las Flores,Salta,,,,
4449,Las Lajitas,Salta,,,,
4449,Las Palmas,Salta,,,,
4449,Las Tortugas,Salta,,,,
4449,Las Vateas,Salta,,,,
4449,Los Chifles,Salta,,,,
4449,Luis Burela,Salta,,,,
4449,Media Luna,Salta,,,,
4449,Monasterios,Salta,,,,
4449,Palermo,Salta,,,,
4449,Palma,Salta,,,,
4449,Palo A Pique,Salta,,,,
4449,Piquete Cabado,Salta,,,,
4449,Pozo Grande,Salta,,,,
4449,Pozo Verde,Salta,,,,
4449,Rio Del Valle,Salta,,,,
4449,Rosario Del Dorado,Salta,,,,
4449,S Dgo S Victoria,Salta,,,,
4449,S. Forestal Km 50,Salta,,,,
4449,San Luis,Salta,,,,
4449,San Martin,Salta,,,,
4449,San Ramon,Salta,,,,
4449,Santo Domingo Anta,Salta,,,,
4449,Totoral,Salta,,,,
4449,Tunalito,Salta,,,,
4450,Las Lajitas,Salta,,,,
4451,Coronel Mollinedo,Salta,,,,
4452,Cruz Bajada,Salta,,,,
4452,Dos Arboles,Salta,,,,
4452,El Porvenir,Salta,,,,
4452,El Vencido,Salta,,,,
4452,Guayacan,Salta,,,,
4452,Kilometro 1152,Salta,,,,
4452,Las Puertas,Salta,,,,
4452,Llucha,Salta,,,,
4452,Los Colorados,Salta,,,,
4452,Macapillo,Salta,,,,
4452,Manga Vieja,Salta,,,,
4452,Mercedes,Salta,,,,
4452,Mistolito,Salta,,,,
4452,N Sra De Talavera,Salta,,,,
4452,Picos De Amor,Salta,,,,
4452,Picos De Arroz,Salta,,,,
4452,Platero,Salta,,,,
4452,Roca,Salta,,,,
4452,Roma,Salta,,,,
4452,San Gabriel,Salta,,,,
4452,San Isidro,Salta,,,,
4452,Santa Rosa,Salta,,,,
4452,Santa Rosa De Anta,Salta,,,,
4452,Sunchalito,Salta,,,,
4452,Tacioj,Salta,,,,
4452,Taco Esquina,Salta,,,,
4452,Taco Pampa,Salta,,,,
4452,Toro Pampa,Salta,,,,
4452,Vencida,Salta,,,,
4452,Vinal Macho,Salta,,,,
4452,Vinal Pozo,Salta,,,,
4452,Vinalito,Salta,,,,
4452,Algarrobal,Salta,,,,
4452,Botija,Salta,,,,
4452,Cha¤ar Aguada,Salta,,,,
4452,Floresta,Salta,,,,
4452,Fuerte El Pito,Salta,,,,
4452,Gaona,Salta,,,,
4452,Nuestra Se¤ora De Talavera,Salta,,,,
4452,Simbolar,Salta,,,,
4452,Talavera,Salta,,,,
4452,Tolloche,Salta,,,,
4452,Villa Matoque,Salta,,,,
4453,El Quebrachal,Salta,,,,
4456,El Brete,Salta,,,,
4500,Alto Del Saladillo,Jujuy,,,,
4500,Arroyo Colorado,Salta,,,,
4500,B La Providencia,Salta,,,,
4500,El Acheral,Salta,,,,
4500,El Arenal,Salta,,,,
4500,El Saladillo,Jujuy,,,,
4500,Ensenada,Jujuy,,,,
4500,Esquina De Quisto,Salta,,,,
4500,La Sanga,Jujuy,,,,
4500,Moralito,Salta,,,,
4500,Rodeitos,Jujuy,,,,
4500,Saladillo Ledesma,Jujuy,,,,
4500,San Jose Del Bordo,Jujuy,,,,
4500,San Lucas,Jujuy,,,,
4500,San Pedro,Jujuy,,,,
4501,Abra Del Trigo,Jujuy,,,,
4501,Aguas Blancas,Jujuy,,,,
4501,Arroyo Del Medio,Jujuy,,,,
4501,Bella Vista,Jujuy,,,,
4501,Cachi Punco,Jujuy,,,,
4501,El Fuerte,Jujuy,,,,
4501,El Mistol,Jujuy,,,,
4501,El Olvido,Jujuy,,,,
4501,El Palmar,Jujuy,,,,
4501,El Piquete,Jujuy,,,,
4501,El Sunchal,Jujuy,,,,
4501,El Tipal,Jujuy,,,,
4501,Gobernador Ovejero,Jujuy,,,,
4501,Ignio La Esperanza,Jujuy,,,,
4501,Ingenio La Esperanza,Jujuy,,,,
4501,Isla Chica,Jujuy,,,,
4501,Isla Grande,Jujuy,,,,
4501,La Ollada,Jujuy,,,,
4501,La Quinta,Jujuy,,,,
4501,La Ronda,Jujuy,,,,
4501,La Vertiente,Jujuy,,,,
4501,Laguna San Miguel,Jujuy,,,,
4501,Laguna Totorillas,Jujuy,,,,
4501,Lapachal Ledesma,Jujuy,,,,
4501,Lapachal S Barbara,Jujuy,,,,
4501,Loma Pelada,Jujuy,,,,
4501,Los Matos,Jujuy,,,,
4501,Milan,Jujuy,,,,
4501,Pie De La Cuesta,Jujuy,,,,
4501,Puesto Nuevo,Jujuy,,,,
4501,Real De Los Toros,Jujuy,,,,
4501,San Juan De Dios,Jujuy,,,,
4501,San Rafael,Jujuy,,,,
4501,Santa Clara,Jujuy,,,,
4501,Santa Rita,Jujuy,,,,
4501,Sauzal,Jujuy,,,,
4501,Siete Aguas,Jujuy,,,,
4502,San Pedro,Jujuy,,,,
4503,23 De Agosto,Jujuy,,,,
4503,Arrayanal,Jujuy,,,,
4503,La Esperanza,Jujuy,,,,
4503,Lavayen,Jujuy,,,,
4503,Los Bayos,Jujuy,,,,
4503,Lote El Puesto,Jujuy,,,,
4503,Lote La Cienaga,Jujuy,,,,
4503,Lote La Posta,Jujuy,,,,
4503,Lote Miraflores,Jujuy,,,,
4503,Lote Palmera,Jujuy,,,,
4503,Lote Parapeti,Jujuy,,,,
4503,Lote San Antonio,Jujuy,,,,
4503,San Antonio,Jujuy,,,,
4504,Chalican,Jujuy,,,,
4504,El Quemado,Jujuy,,,,
4504,El Rio Negro,Jujuy,,,,
4504,Finca Leach,Jujuy,,,,
4504,Jaramillo,Jujuy,,,,
4504,Leachs,Jujuy,,,,
4504,Lote Zora,Jujuy,,,,
4504,Rastrojos,Jujuy,,,,
4504,Rio Negro,Jujuy,,,,
4506,Alegria,Jujuy,,,,
4506,Arenal Barroso,Jujuy,,,,
4506,Bajada Alta,Jujuy,,,,
4506,El Cardonal,Jujuy,,,,
4506,Fraile Pintado,Jujuy,,,,
4506,Guayacan,Jujuy,,,,
4506,La Bajada,Jujuy,,,,
4506,La Reduccion,Jujuy,,,,
4506,Lote Maiz Negro,Jujuy,,,,
4506,Oculto,Jujuy,,,,
4506,Ojo De Agua,Jujuy,,,,
4506,Siberia,Jujuy,,,,
4510,Palma Sola,Jujuy,,,,
4512,Agua Negra,Jujuy,,,,
4512,Alto Calilegua,Jujuy,,,,
4512,Animas,Jujuy,,,,
4512,Aparejo,Jujuy,,,,
4512,Bateas,Jujuy,,,,
4512,Bella Vista,Jujuy,,,,
4512,C 8 De Septiembre,Jujuy,,,,
4512,Campo Bajo,Jujuy,,,,
4512,Campo Colorado,Jujuy,,,,
4512,Candelaria,Jujuy,,,,
4512,Cevilar,Jujuy,,,,
4512,Cienaga,Jujuy,,,,
4512,Cortaderas,Jujuy,,,,
4512,Don Jorge,Jujuy,,,,
4512,Duraznal,Jujuy,,,,
4512,El Aibal,Jujuy,,,,
4512,El Bananal,Jujuy,,,,
4512,El Caulario,Jujuy,,,,
4512,El Manantial,Jujuy,,,,
4512,El Naranjo,Jujuy,,,,
4512,El Sauce,Jujuy,,,,
4512,Esquina,Jujuy,,,,
4512,F Del Quebrachal,Jujuy,,,,
4512,Falda Mojon,Jujuy,,,,
4512,Falda Montosa,Jujuy,,,,
4512,Florencia,Jujuy,,,,
4512,Guachan,Jujuy,,,,
4512,Higueritas,Jujuy,,,,
4512,Ingenio Ledesma,Jujuy,,,,
4512,La Calera,Jujuy,,,,
4512,La Puerta,Jujuy,,,,
4512,Las Higueritas,Jujuy,,,,
4512,Las Quintas,Jujuy,,,,
4512,Ledesma,Jujuy,,,,
4512,Lib Gral S Martin,Jujuy,,,,
4512,Lib Gral San Martin,Jujuy,,,,
4512,Loma Del Medio,Jujuy,,,,
4512,Los Catres,Jujuy,,,,
4512,Lote Prediliana,Jujuy,,,,
4512,Mal Paso,Jujuy,,,,
4512,Marta,Jujuy,,,,
4512,Mojon Azucena,Jujuy,,,,
4512,Molular,Jujuy,,,,
4512,Naranjito,Jujuy,,,,
4512,Normenta,Jujuy,,,,
4512,Palo A Pique,Jujuy,,,,
4512,Pampa Larga,Jujuy,,,,
4512,Paulete,Jujuy,,,,
4512,Paulina,Jujuy,,,,
4512,Piedra Blanca,Jujuy,,,,
4512,Potrero Alegre,Jujuy,,,,
4512,Pozo Cabado,Jujuy,,,,
4512,Pozo Verde,Jujuy,,,,
4512,Prediliana,Jujuy,,,,
4512,Pueblo Ledesma,Jujuy,,,,
4512,Pueblo Nuevo,Jujuy,,,,
4512,Puerta Vieja,Jujuy,,,,
4512,Ramada,Jujuy,,,,
4512,Rio Seco,Jujuy,,,,
4512,San Francisco,Jujuy,,,,
4512,Santillo,Jujuy,,,,
4512,Sauzalito,Jujuy,,,,
4512,Sepultura,Jujuy,,,,
4512,Socabon,Jujuy,,,,
4512,Soledad,Jujuy,,,,
4512,Tarijita,Jujuy,,,,
4512,Toquillera,Jujuy,,,,
4512,Trementinal,Jujuy,,,,
4512,Tucumancito,Jujuy,,,,
4513,Amancayoc,Jujuy,,,,
4513,Amarguras,Jujuy,,,,
4513,Cacho,Jujuy,,,,
4513,Chorro,Jujuy,,,,
4513,Fundiciones,Jujuy,,,,
4513,Gobernador Tello,Jujuy,,,,
4513,Loma Larga,Jujuy,,,,
4513,Nogal,Jujuy,,,,
4513,Nogales,Jujuy,,,,
4513,Nogalito,Jujuy,,,,
4513,Pampichuela,Jujuy,,,,
4513,Picacho,Jujuy,,,,
4513,Pilcomayo,Jujuy,,,,
4513,Pueblo,Jujuy,,,,
4513,Puerto Tolava,Jujuy,,,,
4513,Queqoal,Jujuy,,,,
4513,San Antonio,Jujuy,,,,
4513,San Lucas,Jujuy,,,,
4513,Santa Barbara,Jujuy,,,,
4513,Santa Clara,Jujuy,,,,
4513,Talar,Jujuy,,,,
4513,Valle Grande,Jujuy,,,,
4514,Calilegua,Jujuy,,,,
4514,Lecheria,Jujuy,,,,
4514,P Guardap Nac Ca,Jujuy,,,,
4514,San Lorenzo,Jujuy,,,,
4516,Caimancito,Jujuy,,,,
4516,Chaqar Solo,Jujuy,,,,
4516,Chaqaral,Jujuy,,,,
4516,Cha¤ar Solo,Jujuy,,,,
4516,Cha¤aral,Jujuy,,,,
4516,Finca Agua Salada,Jujuy,,,,
4516,Finca Agua Tapada,Jujuy,,,,
4516,Finca La Lucrecia,Jujuy,,,,
4516,Finca La Realidad,Jujuy,,,,
4516,Finca S Cornelia,Jujuy,,,,
4516,Finca Santa Cornelia,Jujuy,,,,
4516,Los Baqos Termales,Jujuy,,,,
4516,Los Ba¤os Termales,Jujuy,,,,
4516,Obraje San Jose,Jujuy,,,,
4518,Aguas Calientes,Jujuy,,,,
4518,Vinalito,Jujuy,,,,
4518,Yuto,Jujuy,,,,
4522,Alto Del Saladillo,Jujuy,,,,
4522,Barro Negro,Jujuy,,,,
4522,El Palmar De S F,Jujuy,,,,
4522,La Mendieta,Jujuy,,,,
4522,La Sanga,Jujuy,,,,
4522,Lote Don David,Jujuy,,,,
4522,Lote Don Emilio,Jujuy,,,,
4522,Lote Piedritas,Jujuy,,,,
4522,Lote San Juancito,Jujuy,,,,
4522,Lote Sauzal,Jujuy,,,,
4522,Palo Blanco,Jujuy,,,,
4522,Palo Santo,Jujuy,,,,
4522,Rio Grande,Jujuy,,,,
4522,Saladillo Ledesma,Jujuy,,,,
4522,Saladillo S Pedro,Jujuy,,,,
4523,Rawson,Jujuy,,,,
4525,Paso Viejo,Cordoba,,,,
4530,Abra Grande,Salta,,,,
4530,Aguas Blancas,Salta,,,,
4530,C Agri S Agustin,Salta,,,,
4530,C Santa Maria,Salta,,,,
4530,Colonia A,Salta,,,,
4530,Colonia D,Salta,,,,
4530,El Carmen,Salta,,,,
